ugrhi,macro_land_use,measurement_points,ph,do,bod,tc,tn,tp,ts,turb,temp,wqi,classification
13,industrialization,JPEG03600,7.3,7.5,2,733,0.75,0.03,67,18,23.2,73,good
13,industrialization,JPEG03600,6.1,6.7,2,112,0.97,0.1,62,11,23.0,72,good
13,industrialization,JPEG03600,7.0,7.6,4,600,2.22,0.094,108,10,20.0,69,good
13,industrialization,JPEG03600,7.0,8.1,2,700,1.29,0.031,63,15,20.0,73,good
13,industrialization,JPEG03600,6.8,7.9,2,247,1.26,0.02,59,15,19.5,76,good
13,industrialization,JPEG03600,6.8,8.3,2,187,0.93,0.02,50,9,17.6,78,good
13,industrialization,JPEG03600,7.1,8.8,2,313,0.92,0.027,63,14,19.8,77,good
13,industrialization,JPEG03600,7.1,8.47,2,380,0.95,0.025,77,19,19.1,75,good
13,industrialization,JPEG03600,7.2,8.55,2,247,1.02,0.026,101,12,17.0,77,good
13,industrialization,JPEG03600,7.3,8.53,2,167,1.0,0.028,63,9,19.3,79,good
13,industrialization,JPEG03600,7.2,8.54,2,165,1.11,0.04,53,9,18.6,79,good
13,industrialization,JPEG03600,5.5,13.0,2,200,0.99,0.09,74,13,23.0,61,good
13,industrialization,JPEG03600,6.9,7.1,6,18600,1.86,0.059,76,22,18.5,55,good
13,industrialization,JPEG03600,6.5,7.9,3,627,3.36,0.133,133,6,22.0,69,good
13,industrialization,JPEG03600,7.1,7.8,2,273,1.31,0.025,59,14,20.2,76,good
13,industrialization,JPEG03600,7.0,7.42,2,700,1.67,0.029,50,15,22.4,73,good
13,industrialization,JPEG03600,7.3,7.2,2,467,2.95,0.116,154,16,23.1,71,good
13,industrialization,JPEG03600,7.4,7.91,2,407,1.49,0.032,82,23,20.4,74,good
13,industrialization,JPEG03600,7.1,8.24,2,155,0.94,0.022,112,12,21.8,79,good
13,industrialization,JPEG03600,7.2,8.04,2,180,1.22,0.02,78,12,18.7,78,good
13,industrialization,JPEG03600,7.0,7.44,2,200,1.16,0.05,56,13,23.6,77,good
13,industrialization,JPEG03600,5.8,6.2,5,216,1.6,0.07,77,20,23.0,65,good
13,industrialization,JPEG03600,6.1,5.4,2,88,1.01,0.024,69,32,24.0,70,good
13,industrialization,JPEG03600,6.5,7.0,4,1167,4.34,0.15,126,22,25.0,63,good
13,industrialization,JPEG03600,6.9,6.9,2,307,1.29,0.035,66,23,25.0,74,good
13,industrialization,JPEG03600,6.6,6.74,2,667,0.87,0.042,123,32,26.0,70,good
13,industrialization,JPEG03600,7.0,6.5,2,1267,0.95,0.052,79,55,24.6,66,good
13,industrialization,JPEG03600,7.0,6.94,2,400,0.87,0.049,50,29,25.2,73,good
13,industrialization,JPEG03600,7.0,7.08,2,533,1.09,0.054,80,34,22.7,71,good
13,industrialization,JPEG03600,7.4,6.9,2,320,1.17,0.05,50,18,22.4,74,good
13,industrialization,JPEG03600,6.7,6.31,2,327,0.98,0.09,53,19,25.4,72,good
13,industrialization,TIET02500,7.7,6.4,2,1300,2.53,0.053,128,2,27.0,70,good
13,industrialization,TIET02500,7.0,3.5,8,3000,2.14,0.047,212,6,27.0,53,good
13,industrialization,TIET02500,6.5,5.3,5,3,0.23,1.68,175,209,27.0,44,medium
13,industrialization,TIET02500,7.3,4.2,4,300,1.7,0.495,162,3,28.0,60,good
13,industrialization,TIET02500,7.2,5.4,3,230,1.82,0.029,123,8,27.0,73,good
13,industrialization,TIET02500,6.6,3.8,3,50,1.33,0.097,124,35,28.0,75,good
13,industrialization,TIET02500,7.5,2.3,10,90000,5.79,0.105,174,6,28.0,38,medium
13,industrialization,TIET02500,7.7,6.0,3,23,2.31,0.04,137,4,27.0,80,excelent
13,industrialization,TIET02500,7.4,5.8,4,2,4.15,0.07,148,3,27.0,83,excelent
13,industrialization,TIET02500,7.1,4.7,3,29,3.04,0.09,226,3,26.5,73,good
13,industrialization,TIET02500,7.3,4.9,3,216,3.58,0.12,194,10,25.1,66,good
13,industrialization,TIET02500,7.1,6.0,3,28,3.79,0.09,150,3,26.5,78,good
13,industrialization,TIET02500,7.0,2.5,6,3,3.82,0.12,192,19,26.4,62,good
13,industrialization,TIET02500,7.3,4.3,8,36,5.86,0.11,194,23,26.7,61,good
13,industrialization,TIET02500,7.2,2.7,6,6,5.2,0.17,218,9,27.3,64,good
13,industrialization,TIET02500,6.9,2.9,4,11,4.12,0.1,156,56,27.1,60,good
13,industrialization,TIET02500,8.2,3.7,8,440,5.95,0.17,212,8,27.7,55,good
13,industrialization,TIET02500,6.9,2.1,4,2,1.06,0.007,144,7,24.6,67,good
13,industrialization,TIET02500,8.2,6.27,3,17,3.86,0.067,154,6,27.1,79,good
13,industrialization,TIET02500,8.5,5.95,8,77,4.62,0.12,224,14,28.5,67,good
13,industrialization,TIET02500,8.2,5.79,5,77,6.78,0.37,250,5,30.9,66,good
13,industrialization,TIET02500,6.1,4.13,5,667,5.81,0.22,186,20,26.4,56,good
13,industrialization,TIET02500,6.8,2.5,4,40,8.23,0.09,188,4,27.9,61,good
13,industrialization,TIET02500,7.1,2.89,11,200,9.58,0.11,184,4,26.9,55,good
13,industrialization,TIET02500,7.7,4.5,3,230,1.05,0.011,125,5,26.0,70,good
13,industrialization,TIET02500,7.3,6.5,2,500,0.68,0.085,104,30,27.0,71,good
13,industrialization,TIET02500,6.3,4.4,4,2,0.13,1.47,2,126,27.0,34,bad
13,industrialization,TIET02500,7.2,6.1,4,500,1.39,0.056,96,31,27.0,68,good
13,industrialization,TIET02500,6.9,4.2,3,50,1.84,0.06,151,20,28.0,70,good
13,industrialization,TIET02500,7.3,6.5,2,80,1.39,0.047,116,10,28.0,76,good
13,industrialization,TIET02500,7.4,5.5,2,13000,2.74,0.047,166,4,27.0,59,good
13,industrialization,TIET02500,7.0,3.3,3,9,2.0,0.06,134,11,28.0,70,good
13,industrialization,TIET02500,7.0,3.0,3,22,1.64,0.23,142,7,27.0,64,good
13,industrialization,TIET02500,6.9,4.3,3,1,1.48,0.08,336,4,25.8,77,good
13,industrialization,TIET02500,7.0,0.8,3,108,0.89,0.13,130,17,25.7,47,medium
13,industrialization,TIET02500,7.1,4.1,3,2,3.01,0.02,134,10,27.1,77,good
13,industrialization,TIET02500,7.1,3.1,3,244,2.64,0.06,126,5,28.3,62,good
13,industrialization,TIET02500,7.0,4.7,3,3,2.9,0.05,148,3,26.9,80,excelent
13,industrialization,TIET02500,6.9,1.6,3,19,3.08,0.07,144,5,28.6,58,good
13,industrialization,TIET02500,7.1,5.3,3,100,2.34,0.11,124,27,25.4,70,good
13,industrialization,TIET02500,7.2,4.3,4,520,2.52,0.06,160,9,26.9,64,good
13,industrialization,TIET02500,7.1,4.2,3,7,2.4,0.007,106,6,26.2,77,good
13,industrialization,TIET02500,7.3,6.12,4,77,3.28,0.08,142,5,25.2,75,good
13,industrialization,TIET02500,7.0,2.47,3,27,3.19,0.16,180,4,28.0,62,good
13,industrialization,TIET02500,6.9,1.87,3,18,3.94,0.26,208,3,27.0,57,good
13,industrialization,TIET02500,7.2,6.49,3,27,5.03,0.1,100,16,26.9,78,good
13,industrialization,TIET02500,6.7,4.96,5,65,3.83,0.07,150,11,27.4,71,good
13,industrialization,TIET02500,8.0,4.9,3,15,5.22,0.11,180,6,27.8,76,good
13,industrialization,TIET02500,6.8,4.65,3,128,5.83,0.1,152,5,28.2,70,good
13,industrialization,TIET02500,7.1,6.3,2,40,1.7,0.026,113,2,26.0,82,excelent
13,industrialization,TIET02500,6.9,6.1,2,800,1.1,0.029,128,14,26.0,70,good
13,industrialization,TIET02500,6.9,7.5,8,2,30.0,1.15,29,134,26.0,28,bad
13,industrialization,TIET02500,7.1,5.4,7,8,1.29,0.023,147,3,22.0,77,good
13,industrialization,TIET02500,7.3,6.9,2,30,1.85,0.094,118,24,24.0,78,good
13,industrialization,TIET02500,6.5,7.2,2,4,4.52,0.044,178,6,23.0,84,excelent
13,industrialization,TIET02500,7.3,4.4,2,230,2.44,0.036,132,2,23.0,68,good
13,industrialization,TIET02500,7.4,7.1,3,0,2.1,0.05,138,2,21.0,89,excelent
13,industrialization,TIET02500,7.2,5.8,3,17,0.85,0.08,136,1,25.0,81,excelent
13,industrialization,TIET02500,6.8,7.2,3,3,1.66,0.02,128,5,24.0,87,excelent
13,industrialization,TIET02500,6.9,5.7,3,1,1.43,0.04,186,1,22.9,86,excelent
13,industrialization,TIET02500,7.3,6.8,3,12,0.79,0.06,134,3,24.7,84,excelent
13,industrialization,TIET02500,7.1,6.9,3,1,2.28,0.06,120,5,20.3,87,excelent
13,industrialization,TIET02500,7.4,6.9,3,1,2.65,0.08,106,3,23.7,88,excelent
13,industrialization,TIET02500,7.0,3.4,3,20,3.04,0.06,126,2,22.2,68,good
13,industrialization,TIET02500,7.5,6.3,3,12,2.9,0.08,126,2,25.0,81,excelent
13,industrialization,TIET02500,7.2,5.5,3,1,2.18,0.02,100,2,24.5,87,excelent
13,industrialization,TIET02500,7.4,8.1,3,4,3.18,0.04,130,3,23.0,87,excelent
13,industrialization,TIET02500,7.0,5.5,3,12,3.51,0.025,186,2,23.7,80,excelent
13,industrialization,TIET02500,7.3,6.03,3,3,3.97,0.07,142,7,23.8,83,excelent
13,industrialization,TIET02500,7.4,6.38,15,57,3.3,0.12,186,4,24.0,62,good
13,industrialization,TIET02500,7.4,6.45,17,147,3.41,0.16,204,4,23.9,62,good
13,industrialization,TIET02500,7.1,3.57,5,13,3.5,0.04,134,6,24.7,69,good
13,industrialization,TIET02500,7.3,6.44,3,17,3.54,0.06,134,2,24.0,82,excelent
13,industrialization,TIET02500,7.4,6.13,3,72,5.41,0.11,160,3,25.8,76,good
13,industrialization,TIET02500,7.2,4.98,3,27,2.67,0.06,142,3,25.5,77,good
13,industrialization,TIET02500,7.5,8.5,1,80,1.33,0.014,126,3,20.0,83,excelent
13,industrialization,TIET02500,7.7,9.6,2,800,1.64,0.056,120,8,22.0,71,good
13,industrialization,TIET02500,7.1,5.4,5,230,1.83,0.05,176,7,20.0,68,good
13,industrialization,TIET02500,7.2,7.4,2,50,1.9,0.035,138,4,20.0,80,excelent
13,industrialization,TIET02500,7.7,8.4,3,23,5.48,0.092,176,6,22.0,76,good
13,industrialization,TIET02500,7.6,7.3,3,0,3.6,0.09,155,2,19.0,86,excelent
13,industrialization,TIET02500,7.1,6.2,3,10,2.26,0.04,110,2,20.0,82,excelent
13,industrialization,TIET02500,7.3,7.1,3,19,6.2,0.35,108,2,20.0,73,good
13,industrialization,TIET02500,7.2,7.3,3,62,2.9,0.06,168,1,19.4,78,good
13,industrialization,TIET02500,7.5,7.3,2,5,1.82,0.05,156,6,20.2,85,excelent
13,industrialization,TIET02500,7.2,5.1,3,1,3.95,0.09,148,2,21.6,81,excelent
13,industrialization,TIET02500,7.2,5.1,3,84,3.08,0.1,150,6,19.5,70,good
13,industrialization,TIET02500,7.4,7.0,3,10,3.61,0.06,142,6,19.5,81,excelent
13,industrialization,TIET02500,7.4,6.8,3,4,3.86,0.17,216,2,21.4,80,excelent
13,industrialization,TIET02500,7.2,7.1,3,1,3.1,0.06,104,7,21.7,87,excelent
13,industrialization,TIET02500,7.3,6.3,3,124,4.7,0.038,126,6,21.3,74,good
13,industrialization,TIET02500,7.1,5.1,4,5,4.11,0.007,184,5,19.2,77,good
13,industrialization,TIET02500,7.1,4.1,7,37,5.61,0.11,186,2,18.5,63,good
13,industrialization,TIET02500,8.1,8.55,4,140,3.79,0.11,172,5,20.9,74,good
13,industrialization,TIET02500,6.9,5.75,3,17,3.41,0.1,190,1,20.5,77,good
13,industrialization,TIET02500,6.9,3.54,3,42,5.65,0.08,122,9,18.3,65,good
13,industrialization,TIET02500,7.4,6.43,3,140,6.17,0.1,132,4,18.6,73,good
13,industrialization,TIET02500,7.0,5.77,3,15,5.13,0.08,210,1,21.7,79,good
13,industrialization,TIET02500,6.8,5.36,3,102,3.87,0.07,154,1,21.0,72,good
13,industrialization,TIET02500,7.8,8.4,3,13,1.54,0.02,168,4,23.0,85,excelent
13,industrialization,TIET02500,7.1,8.6,5,300,1.78,0.008,122,6,22.0,74,good
13,industrialization,TIET02500,7.2,5.2,4,13,1.86,0.064,196,3,24.0,77,good
13,industrialization,TIET02500,6.9,5.3,4,9000,6.73,0.087,208,3,22.0,55,good
13,industrialization,TIET02500,7.9,7.7,5,13,5.38,0.05,198,8,24.0,79,good
13,industrialization,TIET02500,7.3,5.1,15,30,5.11,0.205,205,6,28.0,63,good
13,industrialization,TIET02500,7.1,3.8,4,11,5.48,0.11,196,2,22.0,67,good
13,industrialization,TIET02500,7.8,7.1,3,1,2.26,0.1,174,5,22.0,86,excelent
13,industrialization,TIET02500,8.3,8.3,4,0,7.7,0.59,180,8,21.0,74,good
13,industrialization,TIET02500,7.2,6.2,3,11,4.83,0.11,170,2,21.5,78,good
13,industrialization,TIET02500,7.0,2.5,8,3,4.92,0.12,158,6,22.1,64,good
13,industrialization,TIET02500,7.1,4.1,3,76,4.78,0.1,184,2,21.5,65,good
13,industrialization,TIET02500,7.2,5.5,3,3,6.13,0.078,176,3,22.2,79,good
13,industrialization,TIET02500,6.9,3.4,3,3,4.89,0.068,164,3,24.2,71,good
13,industrialization,TIET02500,7.3,6.39,3,100,5.44,0.06,182,2,21.5,74,good
13,industrialization,TIET02500,7.3,5.55,7,30,6.36,0.37,240,7,23.3,65,good
13,industrialization,TIET02500,7.2,2.71,7,3,5.61,0.3,216,3,24.7,59,good
13,industrialization,TIET02500,6.6,6.35,4,3,7.88,0.1,164,1,21.6,81,excelent
13,industrialization,TIET02500,6.8,7.0,8,18,10.71,0.11,164,14,24.3,72,good
13,industrialization,TIET02500,6.7,3.82,6,3,5.35,0.09,166,4,22.2,68,good
13,industrialization,TIET02500,7.5,5.2,2,230,2.27,0.041,172,1,26.0,73,good
13,industrialization,TIET02500,6.8,4.7,3,300,2.14,0.017,170,1,26.0,70,good
13,industrialization,TIET02500,7.2,4.6,2,130,1.63,0.044,266,3,27.0,72,good
13,industrialization,TIET02500,7.6,6.3,3,500,3.18,0.054,127,3,26.0,71,good
13,industrialization,TIET02500,7.4,5.0,3,23,3.35,0.074,341,3,28.0,74,good
13,industrialization,TIET02500,7.6,5.9,4,49,6.04,0.028,213,1,26.0,75,good
13,industrialization,TIET02500,7.4,5.6,3,43,4.09,0.1,210,2,24.0,74,good
13,industrialization,TIET02500,8.1,9.8,3,21,8.03,0.58,252,10,25.0,66,good
13,industrialization,TIET02500,7.8,8.4,3,3,7.66,0.21,471,3,25.1,75,good
13,industrialization,TIET02500,7.0,6.6,3,39,5.69,0.18,224,5,24.3,73,good
13,industrialization,TIET02500,7.2,3.6,5,1,5.79,0.26,236,8,26.0,66,good
13,industrialization,TIET02500,7.1,3.9,3,88,5.91,0.18,212,6,24.5,62,good
13,industrialization,TIET02500,7.0,2.0,3,176,7.01,0.08,178,3,25.2,54,good
13,industrialization,TIET02500,7.0,2.2,5,3,4.86,0.08,172,3,25.9,63,good
13,industrialization,TIET02500,6.8,2.6,7,168,6.83,0.07,198,4,25.4,54,good
13,industrialization,TIET02500,7.1,4.9,8,1,7.48,0.202,212,4,22.6,71,good
13,industrialization,TIET02500,7.4,5.57,3,102,6.39,0.167,218,5,26.0,70,good
13,industrialization,TIET02500,7.4,5.62,3,117,6.59,1.55,180,1,23.3,58,good
13,industrialization,TIET02500,7.5,5.26,6,133,7.61,0.56,264,12,26.8,60,good
13,industrialization,TIET02500,7.0,2.81,12,7,5.74,0.27,196,7,25.8,56,good
13,industrialization,TIET02500,7.4,5.15,38,3333,9.11,0.57,228,44,26.7,37,medium
13,industrialization,TIET02500,7.1,4.36,4,37,12.9,0.13,200,5,25.6,68,good
13,industrialization,TIET02500,7.3,6.47,3,33,11.22,0.27,212,9,25.6,72,good
13,industrialization,TIET02500,7.4,3.6,3,35,6.53,0.22,240,3,26.0,63,good
13,industrialization,LENS03950,7.6,6.4,5,8200,1.76,0.18,156,64,24.0,53,good
13,industrialization,LENS03950,6.0,7.5,2,21000,2.08,0.21,194,136,25.7,43,medium
13,industrialization,LENS03950,6.5,6.5,3,41000,1.68,0.21,201,68,26.0,48,medium
13,industrialization,LENS03950,6.7,7.1,6,48333,1.71,0.016,254,182,25.1,43,medium
13,industrialization,LENS03950,7.0,6.3,3,21000,1.32,0.282,150,45,23.0,52,good
13,industrialization,LENS03950,7.5,6.9,3,733,2.01,0.16,162,59,25.8,64,good
13,industrialization,LENS03950,7.1,6.6,4,3167,3.08,0.244,258,11,26.9,60,good
13,industrialization,LENS03950,7.1,7.0,3,28167,2.3,0.09,156,108,25.1,47,medium
13,industrialization,LENS03950,7.4,6.2,2,8500,2.54,0.086,158,86,24.0,56,good
13,industrialization,LENS03950,7.3,6.8,3,4833,2.25,0.123,181,81,25.2,57,good
13,industrialization,LENS03950,7.2,7.0,5,8200,1.95,0.21,166,29,23.7,56,good
13,industrialization,LENS03950,6.7,7.0,4,290000,1.31,0.14,130,35,21.2,48,medium
13,industrialization,LENS03950,6.9,6.9,4,98000,1.56,0.18,160,69,23.5,47,medium
13,industrialization,LENS03950,7.0,7.0,6,63333,1.64,0.059,190,55,24.5,50,medium
13,industrialization,LENS03950,6.5,7.3,4,4000,1.29,0.144,156,92,21.5,55,good
13,industrialization,LENS03950,7.4,6.8,3,2167,1.85,0.23,160,42,25.1,61,good
13,industrialization,LENS03950,7.1,6.9,4,3100,1.98,0.172,171,47,23.1,60,good
13,industrialization,LENS03950,7.1,7.1,3,115000,1.7,0.041,157,81,24.5,50,medium
13,industrialization,LENS03950,7.3,7.1,2,6667,1.56,0.065,133,43,25.3,62,good
13,industrialization,LENS03950,6.7,7.4,2,1567,2.21,0.114,109,35,25.7,66,good
13,industrialization,LENS03950,7.4,6.8,3,5667,3.45,0.12,186,55,24.2,58,good
13,industrialization,LENS03950,6.0,7.5,6,4200,2.96,0.37,154,19,17.5,53,good
13,industrialization,LENS03950,6.0,7.4,7,2100,1.84,0.26,132,31,18.0,55,good
13,industrialization,LENS03950,7.4,7.6,5,22000,2.24,0.18,154,32,16.6,52,good
13,industrialization,LENS03950,7.0,6.0,3,20667,1.75,0.082,151,71,20.0,52,good
13,industrialization,LENS03950,7.4,7.5,3,8000,1.74,0.061,157,41,20.3,60,good
13,industrialization,LENS03950,7.4,7.0,3,413,1.91,0.18,158,22,22.6,69,good
13,industrialization,LENS03950,7.3,7.1,6,1367,2.15,0.149,178,19,20.1,63,good
13,industrialization,LENS03950,7.4,7.6,3,14333,2.05,0.105,137,22,22.7,59,good
13,industrialization,LENS03950,6.5,6.0,4,27333,1.19,0.099,234,248,21.2,43,medium
13,industrialization,LENS03950,7.4,8.4,4,574,2.33,0.057,109,18,17.3,66,good
13,industrialization,LENS03950,7.4,7.9,4,1767,1.95,0.13,166,27,20.5,64,good
13,industrialization,LENS03950,7.0,6.7,10,93000,3.13,0.42,280,199,19.0,38,medium
13,industrialization,LENS03950,7.5,6.8,6,7700,2.79,0.15,154,19,18.0,56,good
13,industrialization,LENS03950,7.3,7.0,3,11600,2.1,0.104,158,22,18.3,57,good
13,industrialization,LENS03950,7.0,7.5,4,15500,1.76,0.143,128,29,22.0,57,good
13,industrialization,LENS03950,7.3,7.9,4,1700,2.3,0.13,133,30,17.5,64,good
13,industrialization,LENS03950,7.4,7.8,3,800,2.12,0.23,160,16,16.4,66,good
13,industrialization,LENS03950,7.3,8.4,3,1600,2.18,0.193,193,23,20.1,65,good
13,industrialization,LENS03950,7.1,8.1,4,14333,2.51,0.157,142,30,20.2,57,good
13,industrialization,LENS03950,7.4,7.8,4,2200,1.65,0.127,115,23,18.1,64,good
13,industrialization,LENS03950,7.3,8.6,4,573,3.22,0.13,156,16,16.7,69,good
13,industrialization,LENS03950,7.4,7.8,5,1333,2.19,0.2,173,15,18.7,64,good
13,industrialization,LENS03950,7.5,5.1,4,5300,2.41,0.27,170,29,26.0,54,good
13,industrialization,LENS03950,7.3,6.9,9,5600,1.59,0.31,184,59,21.0,55,good
13,industrialization,LENS03950,7.4,6.8,4,3100,2.29,0.24,202,30,22.0,58,good
13,industrialization,LENS03950,7.1,5.8,6,6600,1.97,0.193,156,25,23.3,55,good
13,industrialization,LENS03950,6.8,6.0,5,81667,2.69,0.294,169,26,25.0,47,medium
13,industrialization,LENS03950,7.4,7.4,4,4500,10.48,0.142,188,59,21.0,55,good
13,industrialization,LENS03950,7.4,8.4,4,533,2.1,0.264,190,19,19.7,66,good
13,industrialization,LENS03950,7.4,7.8,2,2233,2.29,0.15,176,22,21.0,65,good
13,industrialization,LENS03950,7.6,7.6,4,10167,2.01,0.169,149,32,22.1,58,good
13,industrialization,LENS03950,7.4,6.6,2,213,2.49,0.196,135,16,22.6,72,good
13,industrialization,LENS03950,7.2,6.9,4,767,3.02,0.19,170,16,21.3,66,good
13,industrialization,LENS03950,7.3,6.9,4,833,2.74,0.22,158,16,20.2,65,good
13,industrialization,LENS03950,7.6,6.5,5,4000,2.45,0.27,148,28,22.4,56,good
13,industrialization,LENS03950,7.2,7.1,6,8800,1.35,0.15,168,76,23.6,55,good
13,industrialization,LENS03950,6.8,5.9,7,30000,1.76,0.26,263,102,23.0,39,medium
13,industrialization,LENS03950,6.9,6.8,7,4500,2.43,0.073,195,39,25.0,57,good
13,industrialization,LENS03950,6.5,5.1,5,1533,2.42,0.324,174,21,25.0,56,good
13,industrialization,LENS03950,7.2,6.1,3,667,2.18,0.297,202,33,27.0,63,good
13,industrialization,LENS03950,7.5,6.4,3,273,1.87,0.233,266,23,24.7,67,good
13,industrialization,LENS03950,7.3,6.0,3,2533,2.08,0.212,177,88,25.5,56,good
13,industrialization,LENS03950,7.1,6.7,3,1200,2.12,0.137,166,33,23.3,65,good
13,industrialization,LENS03950,7.2,6.5,5,26667,2.57,0.202,229,128,24.3,43,medium
13,industrialization,LENS03950,7.4,7.2,2,5167,2.4,0.2,152,46,23.5,60,good
13,industrialization,RGRA02990,7.0,5.4,4,33000,4.62,0.16,120,46,25.0,49,medium
13,industrialization,RGRA02990,6.0,5.1,7,220000,3.69,0.23,184,73,26.2,38,medium
13,industrialization,RGRA02990,5.5,4.0,15,460000,3.44,0.4,210,82,26.0,30,bad
13,industrialization,RGRA02990,6.7,4.4,10,1100000,5.15,0.026,179,48,27.0,40,medium
13,industrialization,RGRA02990,6.5,4.1,10,1250000,3.99,0.315,196,54,24.0,35,bad
13,industrialization,RGRA02990,7.1,4.6,10,500000,4.52,0.17,160,44,27.9,40,medium
13,industrialization,RGRA02990,7.3,4.3,7,35000,7.09,0.453,164,19,29.6,44,medium
13,industrialization,RGRA02990,6.9,4.7,8,118333,3.21,0.099,211,123,26.1,38,medium
13,industrialization,RGRA02990,7.2,4.6,17,1600000,4.95,0.179,527,359,24.4,29,bad
13,industrialization,RGRA02990,7.2,4.1,6,1166667,5.34,0.374,159,35,28.4,39,medium
13,industrialization,RGRA02990,7.1,2.4,10,1950000,6.24,0.27,180,33,29.4,33,bad
13,industrialization,RGRA02990,7.1,4.5,8,61000,6.38,0.27,156,35,25.0,45,medium
13,industrialization,RGRA02990,7.0,5.9,6,78000,3.31,0.17,156,56,21.5,46,medium
13,industrialization,RGRA02990,6.7,4.6,10,320000,3.86,0.27,161,42,24.5,38,medium
13,industrialization,RGRA02990,7.0,5.2,9,433333,4.35,0.108,199,69,25.0,41,medium
13,industrialization,RGRA02990,6.5,5.1,12,633333,4.7,0.262,203,60,22.5,37,medium
13,industrialization,RGRA02990,7.2,2.8,11,766667,8.02,0.79,164,31,27.6,31,bad
13,industrialization,RGRA02990,7.0,4.5,20,1500000,6.62,0.443,179,37,23.8,33,bad
13,industrialization,RGRA02990,6.9,5.6,6,195000,3.1,0.072,218,125,25.8,38,medium
13,industrialization,RGRA02990,7.2,4.2,11,1616667,5.61,0.357,172,34,26.0,37,medium
13,industrialization,RGRA02990,7.0,2.9,12,1833333,8.29,0.716,164,27,27.7,31,bad
13,industrialization,RGRA02990,6.7,5.7,4,123333,6.28,0.15,822,750,24.2,36,bad
13,industrialization,RGRA02990,6.5,5.4,8,6900,8.2,0.49,134,17,18.5,48,medium
13,industrialization,RGRA02990,6.5,3.7,18,300000,7.87,1.06,176,32,19.2,28,bad
13,industrialization,RGRA02990,7.1,4.6,14,220000,5.05,0.3,158,32,18.0,36,bad
13,industrialization,RGRA02990,7.0,3.8,19,366667,4.62,0.084,220,82,20.0,32,bad
13,industrialization,RGRA02990,7.1,4.6,13,916667,5.01,0.32,172,35,21.2,36,bad
13,industrialization,RGRA02990,7.2,1.6,15,1200000,9.37,0.88,143,14,25.2,27,bad
13,industrialization,RGRA02990,7.2,5.2,13,70000,8.21,0.475,158,20,21.1,40,medium
13,industrialization,RGRA02990,7.1,5.0,10,350000,6.38,0.519,146,25,23.3,38,medium
13,industrialization,RGRA02990,6.6,7.1,5,121667,1.59,0.106,246,181,22.1,41,medium
13,industrialization,RGRA02990,7.3,5.7,14,1183333,9.84,0.58,100,33,18.9,36,bad
13,industrialization,RGRA02990,7.3,4.2,16,1183333,8.32,0.55,199,50,22.8,32,bad
13,industrialization,RGRA02990,7.0,7.5,11,12000,3.26,0.38,194,128,18.5,44,medium
13,industrialization,RGRA02990,7.2,3.7,8,45000,9.06,0.75,162,23,17.4,36,bad
13,industrialization,RGRA02990,6.9,4.0,12,230000,6.15,0.302,174,37,19.6,35,bad
13,industrialization,RGRA02990,7.0,4.0,13,966667,7.87,0.566,172,32,22.0,33,bad
13,industrialization,RGRA02990,7.2,4.8,12,325000,5.89,0.59,140,21,19.5,36,bad
13,industrialization,RGRA02990,7.2,3.1,9,33333,9.16,0.64,164,15,21.6,37,medium
13,industrialization,RGRA02990,7.3,5.9,6,17500,7.02,0.435,154,14,21.5,49,medium
13,industrialization,RGRA02990,7.0,5.2,8,208333,6.1,0.539,134,24,21.5,39,medium
13,industrialization,RGRA02990,7.2,3.2,17,1133333,6.77,0.718,146,23,20.6,30,bad
13,industrialization,RGRA02990,7.2,3.0,9,433333,11.3,0.7,144,19,18.4,31,bad
13,industrialization,RGRA02990,7.2,2.4,17,1033333,11.89,1.15,217,47,21.2,25,bad
13,industrialization,RGRA02990,7.2,3.9,5,7000,11.35,0.61,172,32,27.0,46,medium
13,industrialization,RGRA02990,7.1,5.1,8,210000,2.36,0.25,212,139,22.0,37,medium
13,industrialization,RGRA02990,7.2,5.4,6,740000,7.3,0.35,194,34,22.0,40,medium
